LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
ID605934_ID602378,112,605934,602378,11.25217784,0.610393225,3.354426604,3.354426604,2.5,247.7075884,178.8437503,0,
ID631950_ID638340,112,631950,638340,1.219098507,0.007136265,1.104127939,1.104127939,62.5,197.9599502,166.5241769,0,
ID625475_ID623951,112,625475,623951,9.683369435,1.669018676,3.111811279,3.111811279,49.5,198.6055843,182.5032106,0,
ID623951_ID624701,112,623951,624701,7.61247627,1.047341861,2.759071632,2.759071632,50.5,196.7233355,184.2140559,0,
ID616000_ID617494,112,616000,617494,3.677037909,2.794545652,1.917560406,1.917560406,20.5,216.9876302,185.4843464,0,
ID624960_ID628007,112,624960,628007,11.3827372,0.257510285,1.686915617,3.373831235,54,193.6289409,178.9864992,0,
ID609941_ID610980,112,609941,610980,15.34921389,0.912879815,3.91780728,3.91780728,31.5,218.2630611,183.3828016,0,
ID601496_ID603955,112,601496,603955,8.402125349,0.725470928,2.898641984,2.898641984,16.5,219.1506329,181.8020356,0,
ID628503_ID629000,112,628503,629000,4.705752431,3.066357067,2.169274632,2.169274632,57.5,193.3430872,176.8615311,0,
ID613963_ID618973,112,613963,618973,4.762310524,1.913720962,2.182271872,2.182271872,38.5,211.3971186,184.7315143,0,
ID633429_ID635388,112,633429,635388,8.57206678,0.520754155,2.927809212,2.927809212,67.5,192.9438161,167.8830796,0,
ID605423_ID600876,112,605423,600876,1.297501751,0.274394956,1.139079344,1.139079344,9.5,233.4265931,175.6929637,0,
ID610980_ID615485,112,610980,615485,13.27082155,0.275228226,3.642913882,3.642913882,32.5,215.5721802,185.9869724,0,
ID617494_ID619465,112,617494,619465,7.290945087,0.331199659,2.70017501,2.70017501,21.5,217.5059434,183.2658957,0,
ID615485_ID612951,112,615485,612951,5.947967995,2.588154138,2.438845628,2.438845628,33.5,214.5612313,185.9273326,0,
ID628007_ID626460,112,628007,626460,8.036179916,1.58618215,2.834815676,2.834815676,55.5,192.5245378,177.0993189,0,
ID602959_ID606431,112,602959,606431,2.214228926,0.147649725,1.488028537,1.488028537,18.5,218.7330667,183.2325146,0,
ID632962_ID636876,112,632962,636876,6.597329412,2.377543202,2.568526701,2.568526701,69.5,188.5309964,166.6105041,0,
ID618973_ID619978,112,618973,619978,0.685945418,1.167196288,0.828218219,0.828218219,39.5,210.7743442,185.884392,0,
ID631451_ID630973,112,631451,630973,15.50200078,1.802915884,3.937258028,3.937258028,64.5,196.264077,166.737457,0,
ID627001_ID624960,112,627001,624960,8.839460118,0.937186223,2.973122957,2.973122957,52.5,196.201215,180.6609475,0,
ID626460_ID628503,112,626460,628503,4.930408593,2.567883541,2.22045234,2.22045234,56.5,193.2572502,176.8515414,0,
ID619465_ID610446,112,619465,610446,10.19771309,1.935123756,3.193385835,3.193385835,22.5,219.0634432,182.6254783,0,
ID630973_ID633899,112,630973,633899,17.22757856,2.363618627,4.150611829,4.150611829,65.5,194.8440215,166.1498162,0,
ID611927_ID614963,112,611927,614963,8.010945408,2.660306442,2.830361357,2.830361357,28.5,220.0984785,178.6142067,0,
ID620975_ID621979,112,620975,621979,7.602499439,0.949967236,2.757263034,2.757263034,43.5,205.0226738,187.8023922,0,
ID603451_ID602313,112,603451,602313,7.400614137,0.130087051,2.72040698,2.72040698,7.5,238.3473881,174.9307373,0,
ID619978_ID620470,112,619978,620470,0.666845727,2.649975256,0.816606225,0.816606225,40.5,210.61508,186.0057066,0,
ID602313_ID605423,112,602313,605423,9.532040745,0.156847153,3.087400322,3.087400322,8.5,235.4645898,175.1964063,0,
ID621481_ID620975,112,621481,620975,3.354898349,0.431810486,1.83163816,1.83163816,42.5,207.0287108,187.373356,0,
ID617002_ID616491,112,617002,616491,2.112997312,0.613151818,1.453615256,1.453615256,36.5,213.1805533,185.8325841,0,
ID622471_ID623444,112,622471,623444,1.313835418,2.268428507,1.1462266,1.1462266,45.5,204.6276699,185.7453457,0,
ID638340_ID631451,112,638340,631451,2.668056335,2.296458331,1.633418604,1.633418604,63.5,198.0334266,165.91758,0,
ID629000_ID629984,112,629000,629984,34.64683243,0.18367172,2.943077999,5.886155998,59,193.827777,172.9167076,0,
